RENT3;1;5.56;4.34;1.22;12.11;5.56;0.00;1.85;3.01;2.14;4.06;-12.02;17.58;0.19;-1.09;0.98;11;18;29;0;29;62.07;62.07;76.60;100.00;0.00;0.28;0.56;0.19;1.45;1.01;0.12;0.12;-2.45;4.08;6.53;2.10;03/07/2017;11/08/2017;30;45.38;52.00;36.67;63.33;11;19;11.39;5.69;16;0;10;10;4;5;0.14;0.59;1.00;1.00;0.23
RENT3;2;5.47;4.27;1.20;12.11;5.56;0.09;-3.42;1.85;-0.12;3.97;-10.77;16.25;0.25;-1.08;1.35;10;12;22;7;22;54.55;44.83;60.00;66.67;9.09;0.27;0.54;0.25;1.64;1.24;0.05;0.05;-2.45;4.08;6.53;2.70;03/07/2017;11/08/2017;30;45.38;52.00;36.67;63.33;11;19;11.39;5.69;16;0;10;10;4;5;0.57;0.46;0.90;0.91;0.42
RENT3;3;6.06;4.73;1.33;12.11;5.56;-0.50;-1.50;2.11;2.14;4.55;-10.27;16.33;0.26;-1.14;1.17;9;14;23;6;23;60.87;55.17;68.29;77.78;18.18;0.32;0.64;0.26;1.60;1.16;0.12;0.12;-2.45;4.08;6.53;2.55;03/07/2017;11/08/2017;30;45.38;52.00;36.67;63.33;11;19;11.39;5.69;16;0;10;10;4;5;0.43;0.52;0.87;0.96;0.40
RENT3;4;5.38;4.20;1.18;12.11;5.56;0.18;5.41;1.71;4.21;3.64;-3.35;8.74;0.38;-0.67;0.97;5;9;14;15;14;64.29;51.72;56.25;50.00;54.55;0.26;0.52;0.39;1.41;0.95;0.09;0.09;-1.65;4.08;5.73;1.98;03/07/2017;11/08/2017;30;45.38;52.00;36.67;63.33;11;19;11.39;5.69;16;0;10;10;4;5;0.02;0.59;0.68;0.89;0.58
RENT3;5;5.56;4.34;1.22;12.11;5.56;0.00;6.10;2.01;1.64;4.05;-11.51;17.07;0.21;-1.15;1.00;10;17;27;2;27;62.96;62.07;75.56;94.44;9.09;0.28;0.55;0.21;1.50;1.05;0.12;0.12;-2.45;4.08;6.53;2.24;03/07/2017;11/08/2017;30;45.38;52.00;36.67;63.33;11;19;11.39;5.69;16;0;10;10;4;5;0.18;0.53;0.97;0.93;0.32
RENT3;6;6.45;5.03;1.42;12.11;5.56;-0.89;7.76;1.71;0.24;4.94;-9.41;15.86;0.34;-1.18;1.44;8;11;19;10;19;57.89;48.28;59.46;61.11;27.27;0.36;0.71;0.34;1.74;1.35;0.06;0.06;-2.45;4.08;6.53;3.04;03/07/2017;11/08/2017;30;45.38;52.00;36.67;63.33;11;19;11.39;5.69;16;0;10;10;4;5;0.83;0.28;0.75;0.68;0.48
RENT3;7;10.03;7.83;2.21;12.11;5.56;-4.47;4.24;1.76;6.11;8.53;-6.94;16.98;0.44;-0.99;1.06;7;16;23;6;23;69.57;68.97;78.05;88.89;36.36;0.67;1.34;0.44;1.46;1.05;0.21;0.21;-2.09;4.08;6.17;2.13;03/07/2017;11/08/2017;30;45.38;52.00;36.67;63.33;11;19;11.39;5.69;16;0;10;10;4;5;0.17;0.17;0.55;0.62;0.04
RENT3;8;10.34;8.07;2.28;12.11;5.56;-4.78;2.52;2.24;6.23;8.84;-4.60;14.94;0.54;-0.77;1.15;6;13;19;10;19;68.42;62.07;70.27;72.22;45.45;0.70;1.40;0.55;1.46;1.08;0.14;0.14;-1.65;4.08;5.73;2.12;03/07/2017;11/08/2017;30;45.38;52.00;36.67;63.33;11;19;11.39;5.69;16;0;10;10;4;5;0.08;0.27;0.41;0.43;0.11
RENT3;9;10.19;7.95;2.24;12.11;5.56;-4.62;5.65;1.62;5.48;8.68;-6.09;16.27;0.54;-1.01;1.25;6;13;19;10;19;68.42;62.07;70.27;72.22;45.45;0.68;1.37;0.54;1.58;1.19;0.14;0.14;-2.09;4.08;6.17;2.49;03/07/2017;11/08/2017;30;45.38;52.00;36.67;63.33;11;19;11.39;5.69;16;0;10;10;4;5;0.57;0.27;0.44;0.51;0.11
RENT3;10;17.58;13.71;3.87;12.11;5.56;-12.02;-0.87;8.06;14.15;16.07;0.00;17.58;0.98;0.00;0.98;0;18;18;11;18;100.00;100.00;100.00;100.00;100.00;1.33;2.67;0.98;1.20;0.92;0.41;0.41;0.04;4.08;4.04;1.44;03/07/2017;11/08/2017;30;45.38;52.00;36.67;63.33;11;19;11.39;5.69;16;0;10;10;4;5;0.00;0.00;0.06;0.00;0.00
