BBDC4;1;2.83;2.21;0.62;10.48;9.30;6.47;6.49;-0.70;2.90;3.59;-5.20;8.03;0.19;-0.87;0.89;6;9;15;14;15;60.00;48.28;54.55;50.00;45.45;0.10;0.21;0.19;0.99;0.86;0.42;0.42;-1.28;1.41;2.69;0.98;03/07/2017;11/08/2017;30;28.12;31.67;36.67;63.33;11;19;4.41;2.06;18;0;20;8;2;5;0.07;0.49;0.67;0.82;0.63
BBDC4;2;1.77;1.38;0.39;10.48;9.30;7.54;0.37;0.65;2.42;2.52;-3.68;5.44;0.15;-0.74;0.78;5;7;12;17;12;58.33;44.83;46.67;38.89;54.55;-0.15;-0.31;0.15;0.89;0.74;0.26;0.26;-1.28;1.25;2.53;0.80;03/07/2017;11/08/2017;30;28.12;31.67;36.67;63.33;11;19;4.41;2.06;18;0;20;8;2;5;0.33;0.91;0.59;0.96;0.88
BBDC4;3;1.83;1.42;0.40;10.48;9.30;7.48;8.83;-0.99;1.11;2.58;-3.99;5.81;0.18;-1.00;0.97;4;6;10;19;10;60.00;44.83;42.86;33.33;63.64;-0.13;-0.28;0.18;1.12;0.96;0.45;0.45;-1.28;1.41;2.69;1.25;03/07/2017;11/08/2017;30;28.12;31.67;36.67;63.33;11;19;4.41;2.06;18;0;20;8;2;5;0.05;0.33;0.71;0.78;0.60
BBDC4;4;3.41;2.66;0.75;10.48;9.30;5.89;5.97;1.01;4.11;4.62;-3.53;6.94;0.26;-0.71;0.87;5;8;13;16;13;61.54;48.28;51.61;44.44;54.55;0.23;0.49;0.26;0.95;0.78;0.17;0.17;-1.28;1.54;2.82;0.90;03/07/2017;11/08/2017;30;28.12;31.67;36.67;63.33;11;19;4.41;2.06;18;0;20;8;2;5;0.26;0.34;0.85;0.94;0.84
BBDC4;5;2.88;2.24;0.63;10.48;9.30;6.43;5.58;-0.04;2.32;3.63;-3.71;6.58;0.24;-0.93;0.82;4;8;12;17;12;66.67;51.72;53.33;44.44;63.64;0.11;0.23;0.24;0.97;0.81;0.41;0.41;-1.26;1.41;2.67;0.93;03/07/2017;11/08/2017;30;28.12;31.67;36.67;63.33;11;19;4.41;2.06;18;0;20;8;2;5;0.18;0.44;0.80;0.91;0.74
BBDC4;6;4.24;3.31;0.93;10.48;9.30;5.06;2.84;1.39;3.89;5.00;-1.28;5.52;0.61;-1.28;0.92;1;6;7;22;7;85.71;55.17;48.00;33.33;90.91;0.42;0.89;0.61;0.92;0.66;1.10;1.10;-1.28;1.25;2.53;0.84;03/07/2017;11/08/2017;30;28.12;31.67;36.67;63.33;11;19;4.41;2.06;18;0;20;8;2;5;0.02;0.08;0.48;0.54;0.31
BBDC4;7;0.40;0.31;0.09;10.48;9.30;8.90;7.90;-0.29;0.41;1.15;-4.86;5.25;0.03;-0.81;0.75;6;7;13;16;13;53.85;41.38;45.16;38.89;45.45;-0.45;-0.97;0.03;0.92;0.78;0.10;0.10;-1.28;1.25;2.53;0.84;03/07/2017;11/08/2017;30;28.12;31.67;36.67;63.33;11;19;4.41;2.06;18;0;20;8;2;5;0.28;0.99;0.36;0.34;0.32
BBDC4;8;3.49;2.72;0.77;10.48;9.30;5.82;-0.68;2.94;4.14;4.24;-2.13;5.61;0.29;-0.53;0.70;4;8;12;17;12;66.67;51.72;53.33;44.44;63.64;0.24;0.52;0.29;0.72;0.60;0.29;0.29;-0.90;1.25;2.15;0.52;03/07/2017;11/08/2017;30;28.12;31.67;36.67;63.33;11;19;4.41;2.06;18;0;20;8;2;5;0.65;0.63;0.92;0.77;0.79
BBDC4;9;1.49;1.16;0.33;10.48;9.30;7.82;2.34;-0.25;1.35;2.24;-2.75;4.23;0.19;-0.92;0.85;3;5;8;21;8;62.50;44.83;38.46;27.78;72.73;-0.21;-0.45;0.19;1.04;0.85;0.37;0.37;-1.28;1.25;2.53;1.07;03/07/2017;11/08/2017;30;28.12;31.67;36.67;63.33;11;19;4.41;2.06;18;0;20;8;2;5;0.14;0.69;0.73;0.98;0.89
BBDC4;10;17.47;13.62;3.84;10.48;9.30;-8.16;3.57;8.67;15.74;18.68;0.00;17.47;0.97;0.00;0.97;0;18;18;11;18;100.00;100.00;100.00;100.00;100.00;3.41;7.30;0.97;0.46;0.38;1.12;1.12;0.10;1.74;1.64;0.21;03/07/2017;11/08/2017;30;28.12;31.67;36.67;63.33;11;19;4.41;2.06;18;0;20;8;2;5;0.56;0.00;0.01;0.00;0.00
