JBSS3;1;5.57;4.34;1.22;23.12;1.33;-4.24;4.25;-2.71;-1.21;1.33;-4.21;9.77;1.11;-2.10;3.26;2;3;5;24;5;60.00;62.07;35.29;25.00;88.24;0.93;2.06;1.11;3.80;2.57;1.23;1.23;-3.16;7.01;10.17;14.47;03/07/2017;11/08/2017;30;6.57;8.40;60.00;40.00;18;12;3.42;1.53;22;0;10;7;2;6;0.67;0.12;0.47;0.94;0.97
JBSS3;2;10.68;8.33;2.35;23.12;1.33;-9.35;2.53;-2.88;0.62;1.23;-9.24;19.92;1.07;-2.31;3.32;4;6;10;19;10;60.00;65.52;54.55;50.00;76.47;2.42;5.39;1.07;3.49;2.73;1.08;1.08;-3.16;7.01;10.17;12.19;03/07/2017;11/08/2017;30;6.57;8.40;60.00;40.00;18;12;3.42;1.53;22;0;10;7;2;6;0.53;0.04;0.36;0.80;0.68
JBSS3;3;6.55;5.11;1.44;23.12;1.33;-5.22;11.53;-1.72;-0.22;2.31;-3.22;9.77;1.31;-1.61;3.26;2;3;5;24;5;60.00;62.07;35.29;25.00;88.24;1.21;2.70;1.31;3.54;2.37;1.23;1.23;-2.17;7.01;9.18;12.56;03/07/2017;11/08/2017;30;6.57;8.40;60.00;40.00;18;12;3.42;1.53;22;0;10;7;2;6;0.41;0.12;0.39;0.80;0.81
JBSS3;4;-1.07;-0.83;-0.24;23.12;1.33;2.40;12.85;-5.95;-2.95;0.09;-12.36;11.29;-0.10;-2.06;2.26;6;5;11;18;11;45.45;55.17;43.48;41.67;64.71;-1.02;-2.27;-0.10;3.00;2.14;-0.14;-0.14;-3.40;7.01;10.41;8.99;03/07/2017;11/08/2017;30;6.57;8.40;60.00;40.00;18;12;3.42;1.53;22;0;10;7;2;6;0.09;0.11;0.89;0.87;0.93
JBSS3;5;7.01;5.47;1.54;23.12;1.33;-5.67;-1.74;-3.99;-2.49;0.04;-5.49;12.50;1.40;-2.75;4.17;2;3;5;24;5;60.00;62.07;35.29;25.00;88.24;1.35;3.00;1.40;4.27;3.32;1.53;1.53;-3.16;7.01;10.17;18.21;03/07/2017;11/08/2017;30;6.57;8.40;60.00;40.00;18;12;3.42;1.53;22;0;10;7;2;6;0.68;0.07;0.37;0.86;0.98
JBSS3;6;11.76;9.17;2.59;23.12;1.33;-10.43;-2.45;-4.36;0.64;4.25;-14.00;25.77;0.78;-2.00;3.22;7;8;15;14;15;53.33;62.07;59.26;66.67;58.82;2.74;6.10;0.78;3.26;2.62;0.63;0.63;-3.16;7.01;10.17;10.61;03/07/2017;11/08/2017;30;6.57;8.40;60.00;40.00;18;12;3.42;1.53;22;0;10;7;2;6;0.17;0.12;0.44;0.79;0.51
JBSS3;7;14.77;11.52;3.25;23.12;1.33;-13.44;7.99;3.45;7.95;9.14;-5.69;20.46;1.48;-1.90;2.92;3;7;10;19;10;70.00;72.41;63.64;58.33;82.35;3.62;8.06;1.48;3.12;2.36;1.08;1.08;-2.86;7.01;9.87;9.74;03/07/2017;11/08/2017;30;6.57;8.40;60.00;40.00;18;12;3.42;1.53;22;0;10;7;2;6;0.76;0.04;0.19;0.22;0.01
JBSS3;8;8.47;6.61;1.86;23.12;1.33;-7.14;-8.13;-7.28;-2.78;-0.53;-16.42;24.89;0.61;-2.35;3.56;7;7;14;15;14;50.00;58.62;53.85;58.33;58.82;1.78;3.95;0.60;3.53;2.95;-0.24;-0.24;-3.16;7.01;10.17;12.45;03/07/2017;11/08/2017;30;6.57;8.40;60.00;40.00;18;12;3.42;1.53;22;0;10;7;2;6;0.07;0.02;0.58;0.85;0.72
JBSS3;9;5.57;4.34;1.22;23.12;1.33;-4.24;0.02;-2.71;-1.21;1.33;-4.21;9.77;1.11;-2.10;3.26;2;3;5;24;5;60.00;62.07;35.29;25.00;88.24;0.93;2.06;1.11;3.80;2.57;1.23;1.23;-3.16;7.01;10.17;14.47;03/07/2017;11/08/2017;30;6.57;8.40;60.00;40.00;18;12;3.42;1.53;22;0;10;7;2;6;0.67;0.12;0.47;0.95;0.97
JBSS3;10;32.22;25.13;7.09;23.12;1.33;-30.89;-7.11;6.00;12.00;17.59;0.00;32.22;2.69;0.00;2.69;0;12;12;17;12;100.00;100.00;100.00;100.00;100.00;8.73;19.43;2.68;2.47;2.22;1.38;1.38;0.13;7.01;6.88;6.10;03/07/2017;11/08/2017;30;6.57;8.40;60.00;40.00;18;12;3.42;1.53;22;0;10;7;2;6;0.03;0.00;0.01;0.00;0.00
